-5.624880000000000564e+02 -3.510510999999999967e+03 4.784080000000000155e+02 -4.331979999999999791e+02 -3.549603000000000065e+03 7.196810000000000400e+02 -5.634009999999999536e+02 -3.568585000000000036e+03 3.737760000000000105e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.320000000000000284e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.580389999999999873e+02 -3.552893000000000029e+03 1.837400000000000091e+02 -4.272400000000000091e+02 -3.550307999999999993e+03 4.219859999999999900e+02 -5.664850000000000136e+02 -3.790003999999999905e+03 1.747470000000000141e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.439999999999999858e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.035930000000000177e+02 -3.540782000000000153e+03 3.343629999999999995e+02 -1.747369999999999948e+02 -3.576239000000000033e+03 5.741509999999999536e+02 -3.082629999999999768e+02 -3.687853999999999814e+03 2.770400000000000205e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.560000000000000142e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.636340000000000146e+02 -3.521273000000000138e+03 5.798339999999999463e+02 -4.747880000000000109e+02 -3.547523999999999887e+03 7.193669999999999618e+02 -5.630760000000000218e+02 -3.521036999999999807e+03 5.385979999999999563e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.679999999999999716e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.585220000000000482e+02 -3.546112999999999829e+03 2.831949999999999932e+02 -4.687980000000000018e+02 -3.548153999999999996e+03 4.216789999999999736e+02 -5.619260000000000446e+02 -3.645793999999999869e+03 2.682749999999999773e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.044159999999999968e+02 -3.542851999999999862e+03 4.348380000000000223e+02 -2.158220000000000027e+02 -3.568789000000000215e+03 5.738460000000000036e+02 -3.058229999999999791e+02 -3.592269999999999982e+03 4.065529999999999973e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.920000000000000284e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.650240000000000009e+02 -3.538052000000000135e+03 6.805449999999999591e+02 -5.166630000000000109e+02 -3.546313999999999851e+03 7.190359999999999445e+02 -5.653519999999999754e+02 -3.542581000000000131e+03 7.088869999999999436e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.700000000000000000e+01 -1.730000000000000071e+01 1.730000000000000071e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.592509999999999764e+02 -3.545242999999999938e+03 3.829479999999999791e+02 -5.106519999999999868e+02 -3.546858999999999924e+03 4.213670000000000186e+02 -5.596130000000000564e+02 -3.550284999999999854e+03 4.113179999999999836e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.700000000000000000e+01 -1.240000000000000036e+01 1.240000000000000036e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.054789999999999850e+02 -3.550889999999999873e+03 5.350800000000000409e+02 -2.573070000000000164e+02 -3.562157000000000153e+03 5.735499999999999545e+02 -3.058269999999999982e+02 -3.555681999999999789e+03 5.634109999999999445e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.700000000000000000e+01 -7.500000000000000000e+00 7.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.665919999999999845e+02 -3.560744999999999891e+03 7.799320000000000164e+02 -5.584239999999999782e+02 -3.545976999999999862e+03 7.187309999999999945e+02 -5.698659999999999854e+02 -3.629655999999999949e+03 8.567450000000000045e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.700000000000000000e+01 -2.600000000000000089e+00 2.600000000000000089e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
