-1.547534453381517183e-01 -3.666004863372780420e-01 9.174178189752163481e-01
-2.637657350046054838e-02 -9.267404642042142981e-01 -3.747751170728016445e-01
9.876009556123092059e-01 -8.219607912685722440e-02 1.337466150967004941e-01
-1.429856728607867833e-01 -3.643649583217069554e-01 9.202137113213260111e-01
-3.147997587641521156e-02 -9.276225606593681006e-01 -3.721899999658470071e-01
9.892239930750610366e-01 -8.218614301071469619e-02 1.211665358985473118e-01
-1.480547198686233967e-01 -3.602562337445304186e-01 9.210294490258329470e-01
-5.740368752326244217e-02 -9.265925729858618398e-01 -3.716598180408691166e-01
9.873118132501782496e-01 -1.078964769380658384e-01 1.165063675555900735e-01
-1.563369150716845679e-01 -3.554942988828654338e-01 9.215110267640038710e-01
-8.925262837931702276e-02 -9.240815334939379566e-01 -3.716278888658325341e-01
9.836629185413325871e-01 -1.403464389190975936e-01 1.127392556719953864e-01
-1.640434328529503105e-01 -3.512661998790299611e-01 9.217927147468486515e-01
-1.116109135174190581e-01 -9.218419694828275945e-01 -3.711473929368612756e-01
9.801187459290975346e-01 -1.637664193983830174e-01 1.120169797655969912e-01
-1.645917844349743531e-01 -3.470966715069102593e-01 9.232732234421915374e-01
-1.312180673959950361e-01 -9.200142065123146917e-01 -3.692636979238224093e-01
9.775946825169269383e-01 -1.819278990268943241e-01 1.058814255206697030e-01
-4.428078946834235197e-01 -3.561416462189238574e-01 8.228513208560273018e-01
-4.521355425842407683e-02 -9.076924305758076184e-01 -4.171932238024763095e-01
8.954757969467150858e-01 -2.219404859503047445e-01 3.858309445583488761e-01
-3.653550138981623840e-01 -3.586486909923840560e-01 8.590033936306206153e-01
-5.594917057959467033e-02 -9.126690981052798524e-01 -4.048515872207376631e-01
9.291853443371397292e-01 -1.959750846744160446e-01 3.133821342321967407e-01
-2.872821249238115549e-01 -3.580279795538878762e-01 8.884171016790596287e-01
-7.089318742052644340e-02 -9.170240062660957037e-01 -3.924807357171022915e-01
9.552188946396620306e-01 -1.757354198454045557e-01 2.380628604699646100e-01
-2.080614474440739547e-01 -3.561680578296019806e-01 9.109636374023751815e-01
-8.420722077233400160e-02 -9.213650591472192231e-01 -3.794674844468766128e-01
9.744842626011341880e-01 -1.556622702022889826e-01 1.617086255528545902e-01
-1.220883105800182333e-01 -3.521878491780455200e-01 9.279321975829156743e-01
-9.668850034397308280e-02 -9.262589773559102291e-01 -3.642741286020966252e-01
9.877984502523530219e-01 -1.341939855542176596e-01 7.903287872856368246e-02
-4.056367668894755862e-02 -3.466823670777011146e-01 9.371050765473832866e-01
-1.065914890006064292e-01 -9.310235436729126235e-01 -3.490464375972997524e-01
9.934751343672919566e-01 -1.140460323033386930e-01 8.123482982798080343e-04
-2.059771170604818291e-02 -3.448415832552134686e-01 9.384348761264749150e-01
-1.077208584133224623e-01 -9.324044836984634044e-01 -3.449899932486429899e-01
9.939677816384047127e-01 -1.081950148437508946e-01 -1.794123261621305421e-02
-7.627541954348526776e-02 -3.496533783981625176e-01 9.337690160570849551e-01
-1.037194214799880276e-01 -9.286343058299173503e-01 -3.562030427209236794e-01
