-7.231952530130654200e-01 -6.775162789798699903e-01 1.340161099892073771e-01 1.388819073058593290e+02
6.991284709025930022e-01 -7.004451348832801960e-01 1.435130453713019949e-01 -1.298739722263661633e+02
-3.361726709444928796e-03 1.974962055078006429e-01 9.802978871769293390e-01 2.325731821075621895e+02
